"data_id","age","comprehension","production","language","form","birth_order","ethnicity","sex","zygosity","norming","mom_ed","longitudinal","source_name","license","is_first"
130902,18,123,123,"English (American)","WS","First","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130903,18,86,86,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130904,18,75,75,"English (American)","WS","Second","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130905,18,26,26,"English (American)","WS","Second","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130906,18,141,141,"English (American)","WS","Second","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130907,18,46,46,"English (American)","WS","Second","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130908,18,83,83,"English (American)","WS","Second","White","Male",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130909,18,114,114,"English (American)","WS","First","Asian","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130910,18,280,280,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130911,18,109,109,"English (American)","WS","Third","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130912,18,31,31,"English (American)","WS","First","White","Female",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130913,18,75,75,"English (American)","WS","Second","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130914,18,35,35,"English (American)","WS","First","White","Male",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130915,18,76,76,"English (American)","WS","Second","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130916,18,145,145,"English (American)","WS","First","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130917,18,121,121,"English (American)","WS","Second","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130918,18,64,64,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130919,18,23,23,"English (American)","WS","First","Asian","Male",NA,TRUE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130920,18,18,18,"English (American)","WS","Second","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130921,18,85,85,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130922,18,85,85,"English (American)","WS","First","White","Female",NA,FALSE,"Some Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130923,18,22,22,"English (American)","WS","Second","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130924,18,347,347,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130925,18,193,193,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130926,18,105,105,"English (American)","WS","Second","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130927,19,209,209,"English (American)","WS","Second","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130928,19,40,40,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130929,19,244,244,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130930,19,29,29,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130931,19,245,245,"English (American)","WS","Second","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130932,19,19,19,"English (American)","WS","First","White","Female",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130933,19,73,73,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130934,19,42,42,"English (American)","WS","First","White","Male",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130935,19,18,18,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130936,19,130,130,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130937,19,239,239,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130938,19,65,65,"English (American)","WS","Third","White","Female",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130939,19,261,261,"English (American)","WS","Third","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130940,19,466,466,"English (American)","WS","First","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130941,19,51,51,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130942,19,79,79,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130943,19,22,22,"English (American)","WS","Second","White","Male",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130944,19,21,21,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130945,19,85,85,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130946,19,14,14,"English (American)","WS","First","White","Male",NA,FALSE,"Some Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130947,19,135,135,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130948,19,36,36,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130949,19,59,59,"English (American)","WS","Second","Asian","Female",NA,TRUE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130950,19,42,42,"English (American)","WS","Third","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130951,19,72,72,"English (American)","WS","First","White","Female",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130952,19,160,160,"English (American)","WS","Second","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130953,19,26,26,"English (American)","WS","Third","White","Male",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130954,19,135,135,"English (American)","WS","First","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130955,19,151,151,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130956,19,16,16,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130957,19,139,139,"English (American)","WS","Second","White","Female",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130958,19,5,5,"English (American)","WS","Seventh","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130959,19,246,246,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130960,19,50,50,"English (American)","WS","Second","Black","Male",NA,TRUE,"Some Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130961,19,30,30,"English (American)","WS","First","White","Female",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130962,19,53,53,"English (American)","WS","Second","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130963,19,17,17,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130964,19,109,109,"English (American)","WS","Third","White","Male",NA,TRUE,"Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130965,19,19,19,"English (American)","WS","First","White","Male",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130966,19,204,204,"English (American)","WS","Second","White","Female",NA,TRUE,"Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130967,19,33,33,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130968,19,72,72,"English (American)","WS","First","Asian","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130969,19,84,84,"English (American)","WS","Second","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130970,19,24,24,"English (American)","WS","Second","White","Male",NA,TRUE,"Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130971,20,214,214,"English (American)","WS","First","White","Female",NA,FALSE,"Some Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130972,20,77,77,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130973,20,291,291,"English (American)","WS","Second","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130974,20,538,538,"English (American)","WS","Second","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130975,20,44,44,"English (American)","WS","Second","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130976,20,435,435,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130977,20,77,77,"English (American)","WS","Second","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130978,20,28,28,"English (American)","WS","Second","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130979,20,89,89,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130980,20,38,38,"English (American)","WS","Sixth","White","Male",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130981,20,439,439,"English (American)","WS","First","White","Female",NA,TRUE,"Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130982,20,37,37,"English (American)","WS","Second","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130983,20,34,34,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130984,20,51,51,"English (American)","WS","Second","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130985,20,207,207,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130986,20,262,262,"English (American)","WS","Second","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130987,20,20,20,"English (American)","WS","Second","White","Female",NA,TRUE,"Some Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130988,20,69,69,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130989,20,631,631,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130990,20,122,122,"English (American)","WS","Second","Black","Female",NA,TRUE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130991,20,180,180,"English (American)","WS","Second","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130992,20,78,78,"English (American)","WS","First","Hispanic","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130993,20,40,40,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130994,20,76,76,"English (American)","WS","Second","Hispanic","Female",NA,FALSE,"Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130995,20,50,50,"English (American)","WS","Second","White","Female",NA,TRUE,"Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130996,20,89,89,"English (American)","WS","Second","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
130997,20,420,420,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130998,20,63,63,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
130999,20,153,153,"English (American)","WS","Second","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131000,20,372,372,"English (American)","WS","Second","Asian","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131001,21,29,29,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131002,21,42,42,"English (American)","WS","Third","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131003,21,39,39,"English (American)","WS","Fourth","Black","Female",NA,TRUE,"Some Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131004,21,356,356,"English (American)","WS","First","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131005,21,3,3,"English (American)","WS","First","White","Male",NA,TRUE,"Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131006,21,91,91,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131007,21,8,8,"English (American)","WS","First","Black","Male",NA,TRUE,"Some Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131008,21,60,60,"English (American)","WS","Second","Hispanic","Female",NA,FALSE,"Some Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131009,21,142,142,"English (American)","WS","Third","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131010,22,183,183,"English (American)","WS","First","Hispanic","Male",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131011,22,161,161,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131012,22,505,505,"English (American)","WS","Third","White","Female",NA,TRUE,"Some Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131013,22,466,466,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131014,22,634,634,"English (American)","WS","Second","White","Male",NA,FALSE,"Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131015,22,462,462,"English (American)","WS","First","White","Female",NA,FALSE,"Some Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131016,22,97,97,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131017,22,50,50,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131018,22,415,415,"English (American)","WS","Second","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131019,23,328,328,"English (American)","WS","Second","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131020,23,175,175,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131021,23,72,72,"English (American)","WS","First","Hispanic","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131022,23,357,357,"English (American)","WS","First","White","Female",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131023,23,76,76,"English (American)","WS","First","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131024,23,551,551,"English (American)","WS","First","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131025,23,352,352,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131026,23,156,156,"English (American)","WS","First","White","Male",NA,TRUE,"Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131027,23,520,520,"English (American)","WS","Second","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131028,23,570,570,"English (American)","WS","First","White","Male",NA,TRUE,"Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131029,23,187,187,"English (American)","WS","Second","White","Female",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131030,23,535,535,"English (American)","WS","First","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131031,23,23,23,"English (American)","WS","Second","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131032,23,94,94,"English (American)","WS","Third","White","Male",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131033,23,247,247,"English (American)","WS","First","White","Male",NA,TRUE,"Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131034,23,162,162,"English (American)","WS","First","White","Male",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131035,23,24,24,"English (American)","WS","Seventh","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131036,23,434,434,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131037,23,124,124,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131038,23,442,442,"English (American)","WS","First","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131039,23,346,346,"English (American)","WS","Second","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131040,23,213,213,"English (American)","WS","Second","Black","Female",NA,TRUE,"Secondary",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131041,24,433,433,"English (American)","WS","First","White","Male",NA,FALSE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131042,24,423,423,"English (American)","WS","First","White","Female",NA,FALSE,"Some College",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131043,24,469,469,"English (American)","WS","Second","White","Female",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
131044,24,337,337,"English (American)","WS","First","Asian","Female",NA,TRUE,"Graduate",FALSE,"Marchman (Wisconsin)","CC-BY",TRUE
131045,24,323,323,"English (American)","WS","Third","White","Male",NA,FALSE,"College",FALSE,"Marchman (Wisconsin)","CC-BY",FALSE
