,Country,Region,Happiness Score,Log GDP per Capita,Social Support,Life Expectancy,Freedom,Generosity,Perceptions of Corruption,Explained by: Log GDP per capita,Explained by: Social support,Explained by: Healthy life expectancy,Explained by: Freedom to make life choices,Explained by: Generosity,Explained by: Perceptions of corruption,year
278,Myanmar,Southeast Asia,4.426,8.541,0.779,59.302,0.8759999999999999,0.509,0.66,0.6659999999999999,0.713,0.341,0.601,0.52,0.17800000000000002,2021
279,Jordan,Middle East and North Africa,4.395,9.182,0.767,67,0.755,-0.16699999999999998,0.705,0.89,0.685,0.583,0.455,0.079,0.15,2021
280,Chad,Sub-Saharan Africa,4.355,7.364,0.619,48.478,0.579,0.040999999999999995,0.807,0.255,0.353,0,0.24,0.215,0.084,2021
281,Sri Lanka,South Asia,4.325,9.47,0.8270000000000001,67.29899999999999,0.841,0.079,0.863,0.99,0.82,0.593,0.5589999999999999,0.239,0.049,2021
282,Swaziland,Sub-Saharan Africa,4.308,9.065,0.77,50.833,0.647,-0.185,0.708,0.8490000000000001,0.693,0.07400000000000001,0.32299999999999995,0.067,0.147,2021
283,Comoros,Sub-Saharan Africa,4.289,8.031,0.626,57.349,0.5479999999999999,0.08199999999999999,0.7809999999999999,0.488,0.3670000000000001,0.27899999999999997,0.20199999999999999,0.24100000000000002,0.10099999999999999,2021
284,Egypt,Middle East and North Africa,4.283,9.367,0.75,61.99800000000001,0.7490000000000001,-0.182,0.795,0.9540000000000001,0.647,0.426,0.446,0.069,0.092,2021
285,Ethiopia,Sub-Saharan Africa,4.275,7.694,0.764,59,0.752,0.08199999999999999,0.7609999999999999,0.37,0.679,0.331,0.451,0.24100000000000002,0.114,2021
286,Mauritania,Sub-Saharan Africa,4.227,8.542,0.795,57.161,0.561,-0.106,0.731,0.6659999999999999,0.7490000000000001,0.273,0.218,0.11900000000000001,0.133,2021
287,Madagascar,Sub-Saharan Africa,4.208,7.396,0.6859999999999999,59.305,0.552,-0.005,0.8029999999999999,0.266,0.503,0.341,0.207,0.185,0.087,2021
288,Togo,Sub-Saharan Africa,4.107,7.362,0.569,54.913999999999994,0.619,0.032,0.772,0.254,0.239,0.203,0.289,0.209,0.107,2021
289,Zambia,Sub-Saharan Africa,4.073,8.145,0.708,55.809,0.782,0.061,0.823,0.528,0.552,0.231,0.48700000000000004,0.22699999999999998,0.07400000000000001,2021
290,Sierra Leone,Sub-Saharan Africa,3.8489999999999998,7.434,0.63,51.651,0.7170000000000001,0.084,0.866,0.27899999999999997,0.377,0.1,0.408,0.243,0.047,2021
291,India,South Asia,3.819,8.755,0.603,60.633,0.893,0.08900000000000001,0.774,0.741,0.316,0.38299999999999995,0.622,0.24600000000000002,0.106,2021
292,Burundi,Sub-Saharan Africa,3.775,6.635,0.49,53.4,0.626,-0.024,0.607,0,0.062,0.155,0.298,0.172,0.212,2021
293,Yemen,Middle East and North Africa,3.658,7.5779999999999985,0.8320000000000001,57.122,0.602,-0.147,0.8,0.32899999999999996,0.831,0.272,0.268,0.092,0.08900000000000001,2021
294,Tanzania,Sub-Saharan Africa,3.623,7.876,0.7020000000000001,57.998999999999995,0.833,0.183,0.5770000000000001,0.433,0.54,0.3,0.5489999999999999,0.307,0.231,2021
295,Haiti,Latin America and Caribbean,3.615,7.477,0.54,55.7,0.593,0.42200000000000004,0.721,0.294,0.17300000000000001,0.22699999999999998,0.257,0.46299999999999997,0.139,2021
296,Malawi,Sub-Saharan Africa,3.6,6.9579999999999975,0.537,57.948,0.78,0.038,0.7290000000000001,0.113,0.168,0.298,0.484,0.213,0.134,2021
297,Lesotho,Sub-Saharan Africa,3.512,7.926,0.787,48.7,0.715,-0.131,0.915,0.451,0.731,0.006999999999999999,0.405,0.10300000000000001,0.015,2021
298,Botswana,Sub-Saharan Africa,3.467,9.782,0.784,59.269,0.8240000000000001,-0.24600000000000002,0.8009999999999999,1.099,0.7240000000000001,0.34,0.539,0.027000000000000003,0.08800000000000001,2021
299,Rwanda,Sub-Saharan Africa,3.415,7.676,0.552,61.4,0.897,0.061,0.16699999999999998,0.364,0.20199999999999999,0.40700000000000003,0.627,0.22699999999999998,0.493,2021
300,Zimbabwe,Sub-Saharan Africa,3.145,7.943,0.75,56.201,0.677,-0.047,0.821,0.457,0.649,0.243,0.359,0.157,0.075,2021
301,Afghanistan,South Asia,2.523,7.695,0.46299999999999997,52.493,0.382,-0.102,0.924,0.37,0,0.126,0,0.122,0.01,2021
302,Finland,Western Europe,7.769,1.34,1.587,0.986,0.596,0.153,0.393,,,,,,,2019
303,Denmark,Western Europe,7.6,1.383,1.5730000000000002,0.996,0.5920000000000001,0.252,0.41,,,,,,,2019
304,Norway,Western Europe,7.5539999999999985,1.4880000000000002,1.582,1.028,0.603,0.271,0.341,,,,,,,2019
305,Iceland,Western Europe,7.494,1.38,1.624,1.026,0.591,0.354,0.118,,,,,,,2019
306,Netherlands,Western Europe,7.487999999999999,1.396,1.5219999999999998,0.999,0.557,0.322,0.298,,,,,,,2019
307,Switzerland,Western Europe,7.48,1.452,1.526,1.052,0.5720000000000001,0.263,0.343,,,,,,,2019
308,Sweden,Western Europe,7.343,1.3869999999999998,1.487,1.009,0.574,0.267,0.373,,,,,,,2019
309,New Zealand,Australia and New Zealand,7.307,1.3030000000000002,1.557,1.026,0.585,0.33,0.38,,,,,,,2019
310,Canada,North America,7.278,1.365,1.505,1.039,0.584,0.285,0.308,,,,,,,2019
311,Austria,Western Europe,7.246,1.376,1.475,1.016,0.532,0.244,0.226,,,,,,,2019
312,Australia,Australia and New Zealand,7.228,1.372,1.548,1.036,0.557,0.332,0.29,,,,,,,2019
313,Costa Rica,Latin America and Caribbean,7.167000000000002,1.034,1.4409999999999998,0.963,0.5579999999999999,0.14400000000000002,0.093,,,,,,,2019
314,Israel,Middle East and Northern Africa,7.1389999999999985,1.276,1.455,1.029,0.371,0.261,0.08199999999999999,,,,,,,2019
315,Luxembourg,Western Europe,7.09,1.609,1.479,1.012,0.526,0.194,0.316,,,,,,,2019
316,United Kingdom,Western Europe,7.0539999999999985,1.3330000000000002,1.538,0.996,0.45,0.348,0.278,,,,,,,2019
317,Ireland,Western Europe,7.021,1.499,1.5530000000000002,0.999,0.516,0.298,0.31,,,,,,,2019
318,Germany,Western Europe,6.985,1.3730000000000002,1.454,0.987,0.495,0.261,0.265,,,,,,,2019
319,Belgium,Western Europe,6.922999999999999,1.356,1.504,0.986,0.473,0.16,0.21,,,,,,,2019
320,United States,North America,6.892,1.433,1.457,0.8740000000000001,0.454,0.28,0.128,,,,,,,2019
321,Czech Republic,Central and Eastern Europe,6.852,1.269,1.487,0.92,0.457,0.046,0.036000000000000004,,,,,,,2019
322,United Arab Emirates,Middle East and Northern Africa,6.825,1.503,1.31,0.825,0.598,0.262,0.182,,,,,,,2019
323,Malta,Western Europe,6.726,1.3,1.52,0.999,0.564,0.375,0.151,,,,,,,2019
324,Mexico,Latin America and Caribbean,6.595,1.07,1.3230000000000002,0.861,0.433,0.07400000000000001,0.073,,,,,,,2019
325,France,Western Europe,6.5920000000000005,1.324,1.472,1.045,0.436,0.111,0.183,,,,,,,2019
326,Taiwan,Eastern Asia,6.4460000000000015,1.368,1.43,0.914,0.35100000000000003,0.242,0.097,,,,,,,2019
327,Chile,Latin America and Caribbean,6.444,1.159,1.369,0.92,0.35700000000000004,0.187,0.056,,,,,,,2019
328,Guatemala,Latin America and Caribbean,6.436,0.8,1.269,0.746,0.535,0.175,0.078,,,,,,,2019
329,Saudi Arabia,Middle East and Northern Africa,6.375,1.403,1.357,0.795,0.439,0.08,0.132,,,,,,,2019
330,Qatar,Middle East and Northern Africa,6.374,1.6840000000000002,1.3130000000000002,0.871,0.555,0.22,0.16699999999999998,,,,,,,2019
331,Spain,Western Europe,6.354,1.286,1.484,1.062,0.362,0.153,0.079,,,,,,,2019
332,Panama,Latin America and Caribbean,6.3210000000000015,1.149,1.442,0.91,0.516,0.109,0.054000000000000006,,,,,,,2019
333,Brazil,Latin America and Caribbean,6.3,1.004,1.439,0.802,0.39,0.099,0.086,,,,,,,2019
334,Uruguay,Latin America and Caribbean,6.292999999999998,1.124,1.465,0.8909999999999999,0.523,0.127,0.15,,,,,,,2019
335,Singapore,Southeastern Asia,6.2620000000000005,1.5719999999999998,1.463,1.141,0.556,0.271,0.453,,,,,,,2019
336,El Salvador,Latin America and Caribbean,6.252999999999999,0.794,1.242,0.789,0.43,0.093,0.07400000000000001,,,,,,,2019
337,Italy,Western Europe,6.223,1.294,1.4880000000000002,1.039,0.231,0.158,0.03,,,,,,,2019
338,Bahrain,Middle East and Northern Africa,6.199,1.362,1.368,0.871,0.536,0.255,0.11,,,,,,,2019
339,Slovakia,Central and Eastern Europe,6.198,1.246,1.504,0.8809999999999999,0.334,0.121,0.014,,,,,,,2019
340,Trinidad and Tobago,Latin America and Caribbean,6.192,1.231,1.477,0.713,0.489,0.185,0.016,,,,,,,2019
341,Poland,Central and Eastern Europe,6.182,1.206,1.4380000000000002,0.884,0.483,0.117,0.05,,,,,,,2019
342,Uzbekistan,Central and Eastern Europe,6.174,0.745,1.529,0.7559999999999999,0.631,0.322,0.24,,,,,,,2019
343,Lithuania,Central and Eastern Europe,6.149,1.238,1.515,0.818,0.29100000000000004,0.043,0.042,,,,,,,2019
344,Colombia,Latin America and Caribbean,6.125,0.985,1.41,0.841,0.47,0.099,0.034,,,,,,,2019
345,Slovenia,Central and Eastern Europe,6.1179999999999986,1.258,1.523,0.953,0.564,0.14400000000000002,0.057,,,,,,,2019
346,Nicaragua,Latin America and Caribbean,6.105,0.6940000000000001,1.325,0.835,0.435,0.2,0.127,,,,,,,2019
347,Kosovo,Central and Eastern Europe,6.1,0.882,1.232,0.758,0.489,0.262,0.006,,,,,,,2019
348,Argentina,Latin America and Caribbean,6.086,1.092,1.432,0.8809999999999999,0.471,0.066,0.05,,,,,,,2019
349,Romania,Central and Eastern Europe,6.07,1.162,1.232,0.825,0.462,0.083,0.005,,,,,,,2019
350,Cyprus,Western Europe,6.046,1.263,1.223,1.042,0.406,0.19,0.041,,,,,,,2019
351,Ecuador,Latin America and Caribbean,6.028,0.912,1.3119999999999998,0.868,0.498,0.126,0.087,,,,,,,2019
352,Kuwait,Middle East and Northern Africa,6.021,1.5,1.319,0.8079999999999999,0.493,0.142,0.097,,,,,,,2019
353,Thailand,Southeastern Asia,6.007999999999999,1.05,1.409,0.828,0.557,0.359,0.028,,,,,,,2019
354,Latvia,Central and Eastern Europe,5.94,1.187,1.465,0.812,0.264,0.075,0.064,,,,,,,2019
355,South Korea,Eastern Asia,5.895,1.301,1.219,1.036,0.159,0.175,0.056,,,,,,,2019
356,Estonia,Central and Eastern Europe,5.893,1.237,1.528,0.8740000000000001,0.495,0.103,0.161,,,,,,,2019
357,Jamaica,Latin America and Caribbean,5.89,0.831,1.4780000000000002,0.831,0.49,0.107,0.028,,,,,,,2019
358,Mauritius,Sub-Saharan Africa,5.888,1.12,1.402,0.7979999999999999,0.498,0.215,0.06,,,,,,,2019
359,Japan,Eastern Asia,5.886,1.327,1.419,1.088,0.445,0.069,0.14,,,,,,,2019
360,Honduras,Latin America and Caribbean,5.86,0.642,1.236,0.828,0.507,0.246,0.078,,,,,,,2019
361,Kazakhstan,Central and Eastern Europe,5.809,1.173,1.508,0.7290000000000001,0.41,0.146,0.096,,,,,,,2019
362,Bolivia,Latin America and Caribbean,5.779,0.7759999999999999,1.209,0.706,0.511,0.13699999999999998,0.064,,,,,,,2019
363,Hungary,Central and Eastern Europe,5.757999999999999,1.2009999999999998,1.41,0.828,0.199,0.081,0.02,,,,,,,2019
364,Paraguay,Latin America and Caribbean,5.7429999999999986,0.855,1.475,0.777,0.514,0.184,0.08,,,,,,,2019
365,Northern Cyprus,Middle East and Northern Africa,5.718,1.263,1.252,1.042,0.417,0.191,0.162,,,,,,,2019
366,Peru,Latin America and Caribbean,5.697,0.96,1.274,0.8540000000000001,0.455,0.083,0.027000000000000003,,,,,,,2019
367,Portugal,Western Europe,5.693,1.221,1.431,0.999,0.508,0.047,0.025,,,,,,,2019
368,Pakistan,Southern Asia,5.653,0.677,0.8859999999999999,0.535,0.313,0.22,0.098,,,,,,,2019
369,Russia,Central and Eastern Europe,5.648,1.183,1.452,0.726,0.334,0.08199999999999999,0.031,,,,,,,2019
370,Philippines,Southeastern Asia,5.631,0.807,1.293,0.657,0.5579999999999999,0.117,0.107,,,,,,,2019
371,Serbia,Central and Eastern Europe,5.603,1.004,1.383,0.8540000000000001,0.282,0.13699999999999998,0.039,,,,,,,2019
372,Moldova,Central and Eastern Europe,5.529,0.685,1.328,0.7390000000000001,0.245,0.181,0,,,,,,,2019
373,Libya,Middle East and Northern Africa,5.525,1.044,1.3030000000000002,0.6729999999999999,0.416,0.133,0.152,,,,,,,2019
374,Montenegro,Central and Eastern Europe,5.523,1.051,1.361,0.871,0.197,0.142,0.08,,,,,,,2019
375,Tajikistan,Central and Eastern Europe,5.4670000000000005,0.493,1.098,0.718,0.389,0.23,0.14400000000000002,,,,,,,2019
376,Croatia,Central and Eastern Europe,5.432,1.155,1.266,0.914,0.29600000000000004,0.119,0.022,,,,,,,2019
377,Hong Kong,Eastern Asia,5.43,1.4380000000000002,1.277,1.122,0.44,0.258,0.287,,,,,,,2019
378,Dominican Republic,Latin America and Caribbean,5.425,1.015,1.401,0.779,0.4970000000000001,0.113,0.101,,,,,,,2019
379,Bosnia and Herzegovina,Central and Eastern Europe,5.386,0.945,1.212,0.845,0.212,0.263,0.006,,,,,,,2019
380,Turkey,Middle East and Northern Africa,5.372999999999998,1.183,1.36,0.8079999999999999,0.195,0.083,0.106,,,,,,,2019
381,Malaysia,Southeastern Asia,5.339,1.221,1.171,0.828,0.508,0.26,0.024,,,,,,,2019
382,Belarus,Central and Eastern Europe,5.323,1.067,1.465,0.789,0.235,0.094,0.142,,,,,,,2019
383,Greece,Western Europe,5.287000000000001,1.181,1.156,0.999,0.067,0,0.034,,,,,,,2019
384,Mongolia,Eastern Asia,5.285,0.948,1.531,0.667,0.317,0.235,0.038,,,,,,,2019
385,North Macedonia,Central and Eastern Europe,5.274,0.983,1.294,0.838,0.345,0.185,0.034,,,,,,,2019
386,Nigeria,Sub-Saharan Africa,5.265,0.696,1.111,0.245,0.426,0.215,0.041,,,,,,,2019
387,Kyrgyzstan,Central and Eastern Europe,5.261,0.551,1.4380000000000002,0.723,0.508,0.3,0.023,,,,,,,2019
388,Turkmenistan,Central and Eastern Europe,5.247000000000001,1.052,1.538,0.657,0.394,0.244,0.028,,,,,,,2019
389,Algeria,Middle East and Northern Africa,5.211,1.002,1.16,0.785,0.086,0.073,0.114,,,,,,,2019
390,Morocco,Middle East and Northern Africa,5.207999999999998,0.8009999999999999,0.782,0.782,0.418,0.036000000000000004,0.076,,,,,,,2019
391,Azerbaijan,Central and Eastern Europe,5.207999999999998,1.043,1.147,0.769,0.35100000000000003,0.035,0.182,,,,,,,2019
392,Lebanon,Middle East and Northern Africa,5.197,0.987,1.224,0.815,0.21600000000000005,0.166,0.027000000000000003,,,,,,,2019
393,Indonesia,Southeastern Asia,5.192,0.931,1.203,0.66,0.491,0.498,0.028,,,,,,,2019
394,China,Eastern Asia,5.191,1.029,1.125,0.893,0.521,0.058,0.1,,,,,,,2019
395,Vietnam,Southeastern Asia,5.175,0.741,1.346,0.851,0.5429999999999999,0.147,0.073,,,,,,,2019
396,Bhutan,Southern Asia,5.082,0.813,1.321,0.604,0.457,0.37,0.16699999999999998,,,,,,,2019
397,Cameroon,Sub-Saharan Africa,5.044,0.5489999999999999,0.91,0.331,0.381,0.187,0.037000000000000005,,,,,,,2019
398,Bulgaria,Central and Eastern Europe,5.011,1.092,1.513,0.815,0.311,0.081,0.004,,,,,,,2019
399,Ghana,Sub-Saharan Africa,4.996,0.611,0.868,0.486,0.381,0.245,0.04,,,,,,,2019
400,Ivory Coast,Sub-Saharan Africa,4.944,0.569,0.8079999999999999,0.232,0.35200000000000004,0.154,0.09,,,,,,,2019
401,Nepal,Southern Asia,4.913,0.446,1.226,0.677,0.439,0.285,0.08900000000000001,,,,,,,2019
402,Jordan,Middle East and Northern Africa,4.9060000000000015,0.8370000000000001,1.225,0.815,0.383,0.11,0.13,,,,,,,2019
403,Benin,Sub-Saharan Africa,4.883,0.393,0.4370000000000001,0.397,0.349,0.175,0.08199999999999999,,,,,,,2019
404,Congo (Brazzaville),Sub-Saharan Africa,4.812,0.6729999999999999,0.799,0.508,0.3720000000000001,0.105,0.093,,,,,,,2019
405,Gabon,Sub-Saharan Africa,4.799,1.057,1.183,0.5710000000000001,0.295,0.043,0.055,,,,,,,2019
406,Laos,Southeastern Asia,4.796,0.764,1.03,0.551,0.547,0.266,0.16399999999999998,,,,,,,2019
407,South Africa,Sub-Saharan Africa,4.722,0.96,1.351,0.469,0.389,0.13,0.055,,,,,,,2019
408,Albania,Central and Eastern Europe,4.7189999999999985,0.947,0.848,0.8740000000000001,0.383,0.17800000000000002,0.027000000000000003,,,,,,,2019
409,Venezuela,Latin America and Caribbean,4.707,0.96,1.4269999999999998,0.805,0.154,0.064,0.047,,,,,,,2019
410,Cambodia,Southeastern Asia,4.7,0.574,1.122,0.637,0.609,0.232,0.062,,,,,,,2019
411,Palestinian Territories,Middle East and Northern Africa,4.6960000000000015,0.657,1.247,0.672,0.225,0.103,0.066,,,,,,,2019
412,Senegal,Sub-Saharan Africa,4.681,0.45,1.134,0.5710000000000001,0.292,0.153,0.07200000000000001,,,,,,,2019
413,Somalia,Sub-Saharan Africa,4.668,0,0.698,0.268,0.5589999999999999,0.243,0.27,,,,,,,2019
414,Namibia,Sub-Saharan Africa,4.6389999999999985,0.879,1.3130000000000002,0.477,0.401,0.07,0.056,,,,,,,2019
415,Niger,Sub-Saharan Africa,4.628,0.138,0.774,0.366,0.318,0.188,0.102,,,,,,,2019
416,Burkina Faso,Sub-Saharan Africa,4.587,0.331,1.056,0.38,0.255,0.177,0.113,,,,,,,2019
417,Armenia,Central and Eastern Europe,4.559,0.85,1.055,0.815,0.28300000000000003,0.095,0.064,,,,,,,2019
418,Iran,Middle East and Northern Africa,4.548,1.1,0.8420000000000001,0.785,0.305,0.27,0.125,,,,,,,2019
419,Guinea,Sub-Saharan Africa,4.534,0.38,0.8290000000000001,0.375,0.332,0.207,0.086,,,,,,,2019
420,Georgia,Central and Eastern Europe,4.519,0.8859999999999999,0.6659999999999999,0.752,0.34600000000000003,0.043,0.16399999999999998,,,,,,,2019
421,Gambia,Sub-Saharan Africa,4.516,0.308,0.939,0.428,0.382,0.269,0.16699999999999998,,,,,,,2019
422,Kenya,Sub-Saharan Africa,4.509,0.512,0.983,0.581,0.431,0.3720000000000001,0.053,,,,,,,2019
423,Mauritania,Sub-Saharan Africa,4.49,0.57,1.167,0.489,0.066,0.106,0.08800000000000001,,,,,,,2019
424,Mozambique,Sub-Saharan Africa,4.466,0.204,0.986,0.39,0.494,0.197,0.138,,,,,,,2019
425,Tunisia,Middle East and Northern Africa,4.461,0.921,1,0.815,0.16699999999999998,0.059,0.055,,,,,,,2019
426,Bangladesh,Southern Asia,4.456,0.562,0.928,0.723,0.527,0.166,0.14300000000000002,,,,,,,2019
427,Iraq,Middle East and Northern Africa,4.437,1.043,0.98,0.574,0.241,0.14800000000000002,0.08900000000000001,,,,,,,2019
428,Congo (Kinshasa),Sub-Saharan Africa,4.418,0.094,1.125,0.35700000000000004,0.269,0.212,0.053,,,,,,,2019
429,Mali,Sub-Saharan Africa,4.39,0.385,1.105,0.308,0.327,0.153,0.052000000000000005,,,,,,,2019
430,Sierra Leone,Sub-Saharan Africa,4.374,0.268,0.841,0.242,0.309,0.252,0.045,,,,,,,2019
431,Sri Lanka,Southern Asia,4.3660000000000005,0.949,1.265,0.831,0.47,0.244,0.047,,,,,,,2019
432,Myanmar,Southeastern Asia,4.36,0.71,1.181,0.555,0.525,0.5660000000000001,0.172,,,,,,,2019
433,Chad,Sub-Saharan Africa,4.35,0.35,0.7659999999999999,0.192,0.174,0.198,0.078,,,,,,,2019
434,Ukraine,Central and Eastern Europe,4.332,0.82,1.39,0.7390000000000001,0.17800000000000002,0.187,0.01,,,,,,,2019
435,Ethiopia,Sub-Saharan Africa,4.2860000000000005,0.336,1.033,0.532,0.344,0.209,0.1,,,,,,,2019
436,Swaziland,Sub-Saharan Africa,4.212,0.8109999999999999,1.149,0,0.313,0.07400000000000001,0.135,,,,,,,2019
437,Uganda,Sub-Saharan Africa,4.189,0.332,1.069,0.443,0.35600000000000004,0.252,0.06,,,,,,,2019
438,Egypt,Middle East and Northern Africa,4.166,0.913,1.039,0.644,0.241,0.076,0.067,,,,,,,2019
439,Zambia,Sub-Saharan Africa,4.107,0.578,1.058,0.426,0.431,0.247,0.087,,,,,,,2019
440,Togo,Sub-Saharan Africa,4.085,0.275,0.5720000000000001,0.41,0.293,0.177,0.085,,,,,,,2019
441,India,Southern Asia,4.015,0.755,0.765,0.588,0.498,0.2,0.085,,,,,,,2019
442,Liberia,Sub-Saharan Africa,3.975,0.073,0.922,0.443,0.37,0.233,0.033,,,,,,,2019
443,Comoros,Sub-Saharan Africa,3.973,0.274,0.757,0.505,0.142,0.275,0.078,,,,,,,2019
444,Madagascar,Sub-Saharan Africa,3.933,0.274,0.916,0.555,0.14800000000000002,0.16899999999999998,0.041,,,,,,,2019
445,Lesotho,Sub-Saharan Africa,3.802,0.489,1.169,0.168,0.359,0.107,0.093,,,,,,,2019
446,Burundi,Sub-Saharan Africa,3.775,0.046,0.447,0.38,0.22,0.17600000000000002,0.18,,,,,,,2019
447,Zimbabwe,Sub-Saharan Africa,3.663,0.366,1.114,0.433,0.361,0.151,0.08900000000000001,,,,,,,2019
448,Haiti,Latin America and Caribbean,3.597,0.32299999999999995,0.688,0.449,0.026,0.419,0.11,,,,,,,2019
449,Botswana,Sub-Saharan Africa,3.488,1.041,1.145,0.5379999999999999,0.455,0.025,0.1,,,,,,,2019
450,Syria,Middle East and Northern Africa,3.462,0.619,0.378,0.44,0.013,0.331,0.141,,,,,,,2019
451,Malawi,Sub-Saharan Africa,3.41,0.191,0.56,0.495,0.443,0.218,0.08900000000000001,,,,,,,2019
452,Yemen,Middle East and Northern Africa,3.38,0.287,1.163,0.463,0.14300000000000002,0.108,0.077,,,,,,,2019
453,Rwanda,Sub-Saharan Africa,3.334,0.359,0.711,0.614,0.555,0.217,0.411,,,,,,,2019
454,Tanzania,Sub-Saharan Africa,3.2310000000000003,0.476,0.885,0.499,0.417,0.276,0.147,,,,,,,2019
455,Afghanistan,Southern Asia,3.2030000000000003,0.35,0.517,0.361,0,0.158,0.025,,,,,,,2019
456,Central African Republic,Sub-Saharan Africa,3.083,0.026,0,0.105,0.225,0.235,0.035,,,,,,,2019
457,Sudan,Sub-Saharan Africa,2.853,0.306,0.575,0.295,0.01,0.202,0.091,,,,,,,2019
458,Finland,Western Europe,7.6320000000000014,1.305,1.592,0.8740000000000001,0.6809999999999999,0.202,0.393,,,,,,,2018
459,Norway,Western Europe,7.5939999999999985,1.456,1.582,0.861,0.6859999999999999,0.28600000000000003,0.34,,,,,,,2018
460,Denmark,Western Europe,7.555,1.351,1.59,0.868,0.6829999999999999,0.284,0.408,,,,,,,2018
461,Iceland,Western Europe,7.495,1.3430000000000002,1.644,0.914,0.677,0.353,0.138,,,,,,,2018
462,Switzerland,Western Europe,7.487,1.42,1.5490000000000002,0.927,0.66,0.256,0.35700000000000004,,,,,,,2018
463,Netherlands,Western Europe,7.441,1.361,1.4880000000000002,0.878,0.638,0.333,0.295,,,,,,,2018
464,Canada,North America,7.3279999999999985,1.33,1.5319999999999998,0.8959999999999999,0.653,0.321,0.29100000000000004,,,,,,,2018
465,New Zealand,Australia and New Zealand,7.324,1.268,1.601,0.8759999999999999,0.669,0.365,0.389,,,,,,,2018
466,Sweden,Western Europe,7.314,1.355,1.501,0.913,0.659,0.285,0.383,,,,,,,2018
467,Australia,Australia and New Zealand,7.272,1.34,1.5730000000000002,0.91,0.647,0.361,0.302,,,,,,,2018
468,United Kingdom,Western Europe,7.19,1.244,1.433,0.888,0.464,0.262,0.08199999999999999,,,,,,,2018
469,Austria,Western Europe,7.1389999999999985,1.341,1.504,0.8909999999999999,0.617,0.242,0.224,,,,,,,2018
470,Costa Rica,Latin America and Caribbean,7.072,1.01,1.459,0.8170000000000001,0.632,0.14300000000000002,0.101,,,,,,,2018
471,Ireland,Western Europe,6.977,1.4480000000000002,1.5830000000000002,0.8759999999999999,0.614,0.307,0.306,,,,,,,2018
472,Germany,Western Europe,6.965,1.34,1.474,0.861,0.586,0.273,0.28,,,,,,,2018
473,Belgium,Western Europe,6.9270000000000005,1.324,1.483,0.894,0.583,0.188,0.24,,,,,,,2018
474,Luxembourg,Western Europe,6.91,1.5759999999999998,1.52,0.8959999999999999,0.632,0.196,0.321,,,,,,,2018
475,United States,North America,6.886,1.398,1.471,0.8190000000000001,0.547,0.29100000000000004,0.133,,,,,,,2018
476,Israel,Middle East and Northern Africa,6.814,1.301,1.5590000000000002,0.883,0.5329999999999999,0.354,0.272,,,,,,,2018
477,United Arab Emirates,Middle East and Northern Africa,6.774,2.096,0.7759999999999999,0.67,0.284,0.18600000000000005,,,,,,,,2018
478,Czech Republic,Central and Eastern Europe,6.711,1.233,1.489,0.8540000000000001,0.5429999999999999,0.064,0.034,,,,,,,2018
479,Malta,Western Europe,6.627000000000002,1.27,1.525,0.884,0.645,0.376,0.142,,,,,,,2018
480,France,Western Europe,6.489,1.293,1.466,0.908,0.52,0.098,0.17600000000000002,,,,,,,2018
481,Mexico,Latin America and Caribbean,6.488,1.038,1.252,0.7609999999999999,0.479,0.069,0.095,,,,,,,2018
482,Chile,Latin America and Caribbean,6.476,1.131,1.331,0.8079999999999999,0.431,0.197,0.061,,,,,,,2018
483,Taiwan,Eastern Asia,6.441,1.365,1.436,0.857,0.418,0.151,0.078,,,,,,,2018
484,Panama,Latin America and Caribbean,6.43,1.112,1.4380000000000002,0.759,0.597,0.125,0.063,,,,,,,2018
485,Brazil,Latin America and Caribbean,6.419,0.986,1.474,0.675,0.493,0.11,0.08800000000000001,,,,,,,2018
486,Argentina,Latin America and Caribbean,6.388,1.073,1.4680000000000002,0.7440000000000001,0.57,0.062,0.054000000000000006,,,,,,,2018
487,Guatemala,Latin America and Caribbean,6.3820000000000014,0.7809999999999999,1.268,0.608,0.604,0.179,0.071,,,,,,,2018
488,Uruguay,Latin America and Caribbean,6.379,1.093,1.459,0.7709999999999999,0.625,0.13,0.155,,,,,,,2018
489,Qatar,Middle East and Northern Africa,6.374,1.649,1.3030000000000002,0.748,0.654,0.256,0.171,,,,,,,2018
490,Saudi Arabia,Middle East and Northern Africa,6.371,1.379,1.331,0.633,0.509,0.098,0.127,,,,,,,2018
491,Singapore,Southeastern Asia,6.343,1.529,1.4509999999999998,1.008,0.631,0.261,0.457,,,,,,,2018
492,Malaysia,Southeastern Asia,6.322,1.161,1.258,0.669,0.35600000000000004,0.311,0.059,,,,,,,2018
493,Spain,Western Europe,6.31,1.251,1.538,0.965,0.449,0.142,0.07400000000000001,,,,,,,2018
494,Colombia,Latin America and Caribbean,6.26,0.96,1.439,0.635,0.531,0.099,0.039,,,,,,,2018
495,Trinidad and Tobago,Latin America and Caribbean,6.192,1.223,1.492,0.564,0.575,0.171,0.019,,,,,,,2018
496,Slovakia,Central and Eastern Europe,6.172999999999999,1.21,1.537,0.7759999999999999,0.354,0.118,0.014,,,,,,,2018
497,El Salvador,Latin America and Caribbean,6.167000000000002,0.8059999999999999,1.231,0.639,0.461,0.065,0.08199999999999999,,,,,,,2018
498,Nicaragua,Latin America and Caribbean,6.141,0.6679999999999999,1.319,0.7,0.527,0.208,0.128,,,,,,,2018
